elly1_d3_c12	2	k-means++	300	10	auto	0.3620543157212063
cure-t1-500n-5D-2S	2	k-means++	300	10	auto	0.6056708741692348
3d-15c-no1	3	k-means++	300	10	auto	0.5213710129592548
elly2_d4_c10	3	k-means++	300	10	auto	0.5094897269637096
chainlink	3	k-means++	300	10	auto	0.1902323512672521
elly0_d2_c12	3	k-means++	300	10	auto	0.4780345790928286
elly1_d3_c25	3	k-means++	300	10	auto	0.3854978169310657
4d-20c-no2	3	k-means++	300	10	auto	0.468637797427208
jain	3	k-means++	300	10	auto	0.36473504284468194
threenorm	3	k-means++	300	10	auto	0.41369531505533236
cure-t2-500n-5D-3S	3	k-means++	300	10	auto	0.6969562524969478
thy	3	k-means++	300	10	auto	0.49451604670566196
circle	3	k-means++	300	10	auto	0.002195349567382378
3d-25c-no2	3	k-means++	300	10	auto	0.4706509445041809
engytime	3	k-means++	300	10	auto	0.5438010310828254
elly2_d3_c30	3	k-means++	300	10	auto	0.3851466163315198
elly2_d2_c5	3	k-means++	300	10	auto	0.6051524312601004
elly1_d4_c12	3	k-means++	300	10	auto	0.36739824331510385
cure-t0-500n-5D-5S	3	k-means++	300	10	auto	0.49106552942649473
disk-5000n	3	k-means++	300	10	auto	0.0001062005982641095
d31	3	k-means++	300	10	auto	0.45660327601101564
dartboard2	3	k-means++	300	10	auto	0.2789232698921116
4d-20c-no0	3	k-means++	300	10	auto	0.47232923621944994
elly1_d4_c20	3	k-means++	300	10	auto	0.44544121145984517
cure-t2-500n-3D-4S	3	k-means++	300	10	auto	0.6857565488904794
donut3	3	k-means++	300	10	auto	0.5621979941601262
elly1_d3_c17	3	k-means++	300	10	auto	0.49209805732168704
2d-7c-no0	3	k-means++	300	10	auto	0.6512513753818349
cure-t1-500n-4D-1S	3	k-means++	300	10	auto	0.7651214591314676
dpc	3	k-means++	300	10	auto	0.7565762995363087
cure-t1-500n-4D-4S	3	k-means++	300	10	auto	0.7651214591314676
elly0_d2_c2	3	k-means++	300	10	auto	0.5638296034580786
cure-t1-500n-4D-6S	3	k-means++	300	10	auto	0.7541524421125279
elly2_d3_c25	3	k-means++	300	10	auto	0.41028861325511345
rings	3	k-means++	300	10	auto	0.20052769255361058
sizes4	3	k-means++	300	10	auto	0.7980395914809604
3d-2c-no2	3	k-means++	300	10	auto	0.8163753853257528
blobs	3	k-means++	300	10	auto	0.861621364077095
3d-10c-no1	3	k-means++	300	10	auto	0.5417528513669071
elly2_d2_c40	3	k-means++	300	10	auto	0.37287811915403996
elly0_d4_c10	3	k-means++	300	10	auto	0.5192371092483453
dpb	3	k-means++	300	10	auto	0.731365394816455
2d-4c-no9	3	k-means++	300	10	auto	0.8301967226519434
2d-25c-no0	3	k-means++	300	10	auto	0.48809500954410323
cure-t0-500n-5D-6S	3	k-means++	300	10	auto	0.37582396811235647
3d-40c-no0	3	k-means++	300	10	auto	0.4122059324830089
cure-t2-500n-4D-7S	3	k-means++	300	10	auto	0.7189167196413954
cure-t0-500n-4D-5S	3	k-means++	300	10	auto	0.49106552942649473
elly1_d3_c10	3	k-means++	300	10	auto	0.49066264586639846
wingnut	3	k-means++	300	10	auto	0.6817393863375681
elly2_d4_c7	3	k-means++	300	10	auto	0.5684425989354432
cure-t2-500n-4D-1S	3	k-means++	300	10	auto	0.6769009599534855
hepta	3	k-means++	300	10	auto	0.6570523040240902
3d-20c-no2	3	k-means++	300	10	auto	0.4768240156965949
elly2_d2_c10	3	k-means++	300	10	auto	0.36049783125152834
elly1_d2_c35	3	k-means++	300	10	auto	0.37148976078155116
