dataset	silhouette_score	calinski_harabasz_score	davies_bouldin_score	SSE	nSSE	ARI	MIS	v_measure	n_clusters	init	max_iter	n_init	algorithm
banana	0.312705857	16689.99591	0.878302227	1.445519439	0.000150231	1.37E-05	0.000139804	0.003544768	80	k-means++	300	10	auto
banana	0.472808929	16626.43199	0.662955779	5.741273289	0.000596682	-1.93E-05	0.000131292	0.001337581	21	k-means++	300	10	auto
banana	0.336710805	16581.40133	0.883957586	1.455054984	0.000151222	-5.28E-05	-0.000331063	0.002730557	80	k-means++	300	10	auto
banana	0.467469299	16407.84706	0.652234278	6.11967374	0.000636008	1.11E-06	0.000229299	0.001452257	20	k-means++	300	10	auto
banana	0.308280048	16317.26635	0.889687501	1.175665678	0.000122185	-4.41E-05	-0.000367984	0.003349131	100	k-means++	300	10	auto
banana	0.309145113	16180.12106	0.867398278	0.904750583	9.40E-05	-4.26E-05	-0.000219827	0.004571978	130	k-means++	300	10	auto
banana	0.29427183	16165.3199	0.869547563	0.983526879	0.000102216	-2.90E-05	-0.000139851	0.004373134	120	k-means++	300	10	auto
banana	0.460100556	16151.64232	0.645405528	6.556662642	0.000681424	-3.21E-05	8.39E-05	0.001170484	19	k-means++	300	10	auto
banana	0.300061413	16133.98822	0.881304368	1.077907277	0.000112025	1.12E-05	9.25E-05	0.004466729	110	k-means++	300	10	auto
banana	0.469279067	15817.29832	0.630311738	7.08061043	0.000735877	3.90E-05	0.000235116	0.001373401	18	k-means++	300	10	auto
banana	0.487483825	15529.09982	0.616648782	7.653254292	0.000795391	-2.52E-05	0.000164449	0.001213044	17	k-means++	300	10	auto
banana	0.506746441	15020.53452	0.613693893	8.425303656	0.000875629	3.52E-05	0.000112976	0.001083605	16	k-means++	300	10	auto
banana	0.48818532	14622.9214	0.5993854	9.255086403	0.000961867	2.53E-05	0.000181194	0.001149097	15	k-means++	300	10	auto
banana	0.492637151	13990.14808	0.596110585	10.39027151	0.001079845	4.02E-05	0.000209496	0.001149004	14	k-means++	300	10	auto
banana	0.493685486	13169.95908	0.598377927	11.91331215	0.001238133	3.06E-05	0.0002132	0.001105418	13	k-means++	300	10	auto
banana	0.506236295	12406.9488	0.596053352	13.7343648	0.001427392	0.000114733	0.000199107	0.00103358	12	k-means++	300	10	auto
banana	0.531730873	11967.84617	0.597275294	15.59054368	0.001620302	7.41E-05	0.000224932	0.001025174	11	k-means++	300	10	auto
banana	0.525209618	11007.55689	0.592605705	18.68788069	0.001942203	0.000156455	0.000316084	0.001112448	10	k-means++	300	10	auto
banana	0.515707391	10257.57519	0.59965969	22.35118527	0.002322925	7.06E-05	0.000328166	0.001078602	9	k-means++	300	10	auto
banana	0.515661031	9431.39975	0.613896118	27.4190214	0.002849618	5.46E-05	0.000183842	0.000802735	8	k-means++	300	10	auto
banana	0.492650176	8368.329521	0.623808968	35.30651343	0.003669353	0.000236457	0.000297455	0.000914685	7	k-means++	300	10	auto
banana	0.512404539	7814.910506	0.656734224	44.27348132	0.004601276	0.000232891	0.000451135	0.001071893	6	k-means++	300	10	auto
banana	0.491148671	6728.92152	0.698812271	61.25482456	0.006366122	0.000153384	0.00015022	0.000574414	5	k-means++	300	10	auto
banana	0.465933422	6018.546744	0.804144459	85.00756397	0.008834708	-8.79E-05	-4.19E-05	0.000244458	4	k-means++	300	10	auto
banana	0.472832556	5689.274072	0.893019457	185.202439	0.019247811	-0.000232893	-0.000131287	1.90E-05	2	k-means++	300	10	auto
banana	0.457905282	5407.058931	0.851764866	124.4326585	0.012932099	-0.000146337	-1.61E-05	0.000216708	3	k-means++	300	10	auto
birch1	0.435647416	145018.1204	0.708332478	8.86818E+13	443408765.5	0.939101421	0.963689728	0.972214285	110	k-means++	300	10	auto
birch1	0.445529023	144914.8	0.64034148	9.7657E+13	488285184	0.945042793	0.975488626	0.976444504	100	k-means++	300	10	auto
birch1	0.415668083	139240.9441	0.787916108	8.46159E+13	423079419.9	0.889002238	0.937386452	0.95365684	120	k-means++	300	10	auto
birch1	0.394716656	134526.6818	0.843825232	8.08059E+13	404029691.7	0.843956624	0.916070136	0.939362711	130	k-means++	300	10	auto
birch1	0.404873289	116413.5751	0.709615029	1.51784E+14	758920612.5	0.707684024	0.866951146	0.89040915	80	k-means++	300	10	auto
birch1	0.400295414	116088.3199	0.703920554	1.52205E+14	761024940.8	0.706384622	0.866531738	0.890206103	80	k-means++	300	10	auto
birch1	0.370718808	109200.3566	0.748767459	5.18911E+14	2594557074	0.388996873	0.696265462	0.820553395	25	k-means++	300	10	auto
birch1	0.381343826	108631.3331	0.750834864	1.85796E+14	928979802.1	0.616266747	0.822135991	0.857306778	70	k-means++	300	10	auto
birch1	0.368754806	107962.5956	0.775281395	5.04404E+14	2522020033	0.384593824	0.689410149	0.808874161	26	k-means++	300	10	auto
birch1	0.365094902	106857.8529	0.762328264	5.52004E+14	2760021151	0.357963322	0.66928476	0.793173543	24	k-means++	300	10	auto
birch1	0.361858416	106607.8158	0.79719917	4.91624E+14	2458121357	0.382246262	0.685993692	0.801236015	27	k-means++	300	10	auto
birch1	0.36128207	105736.1737	0.798256398	4.77794E+14	2388967674	0.381238011	0.684479697	0.796005306	28	k-means++	300	10	auto
birch1	0.357214993	105129.9143	0.771076678	5.85153E+14	2925766885	0.330489366	0.645197657	0.768999458	23	k-means++	300	10	auto
birch1	0.353913045	105032.6161	0.806524562	4.64271E+14	2321355209	0.381181926	0.684010376	0.792031993	29	k-means++	300	10	auto
birch1	0.358687833	104874.6069	0.779278661	4.34898E+14	2174489256	0.384013457	0.687329703	0.789148668	31	k-means++	300	10	auto
birch1	0.346645464	104379.3154	0.791917172	4.23222E+14	2116110568	0.386432566	0.688501951	0.787363648	32	k-means++	300	10	auto
birch1	0.35185107	104264.1882	0.830011356	4.51967E+14	2259833723	0.381286014	0.682690572	0.787148086	30	k-means++	300	10	auto
birch1	0.36237909	103557.3006	0.799365467	2.27278E+14	1136389682	0.554824405	0.78762179	0.835800728	60	k-means++	300	10	auto
birch1	0.34863209	103446.1491	0.801289489	4.13969E+14	2069844279	0.385385057	0.686850982	0.782584465	33	k-means++	300	10	auto
birch1	0.360383466	103309.1283	0.767926596	6.22124E+14	3110618508	0.312308625	0.632145909	0.757985148	22	k-means++	300	10	auto
birch1	0.342310947	103058.3519	0.812649452	4.03246E+14	2016230205	0.394146737	0.693515208	0.78725329	34	k-means++	300	10	auto
birch1	0.343466651	102569.4421	0.80285831	3.93526E+14	1967631647	0.395214046	0.694419823	0.785578261	35	k-means++	300	10	auto
birch1	0.34721357	102485.4201	0.813857357	3.82889E+14	1914444795	0.401632156	0.698171191	0.787151992	36	k-means++	300	10	auto
birch1	0.36343813	102130.0574	0.765955099	6.58975E+14	3294876288	0.291945436	0.613243983	0.739814026	21	k-means++	300	10	auto
birch1	0.339710336	102107.6439	0.810411716	3.73872E+14	1869357565	0.404825589	0.699924615	0.786393209	37	k-means++	300	10	auto
birch1	0.342824188	102076.6915	0.81113742	3.64134E+14	1820669888	0.414670074	0.708904177	0.793917277	38	k-means++	300	10	auto
birch1	0.344127579	101949.1324	0.791211445	3.55219E+14	1776094210	0.416665791	0.707775499	0.790078679	39	k-means++	300	10	auto
birch1	0.347545954	101795.6098	0.782563864	3.30311E+14	1651553223	0.442018211	0.722236119	0.799075525	42	k-means++	300	10	auto
birch1	0.343743536	101780.0783	0.795174049	2.77462E+14	1387308702	0.479040322	0.745446765	0.807963886	50	k-means++	300	10	auto
birch1	0.341009557	101669.6681	0.813652534	2.95501E+14	1477507051	0.462206435	0.737032234	0.804635215	47	k-means++	300	10	auto
birch1	0.345057246	101646.5268	0.800868113	3.01998E+14	1509988545	0.464766471	0.736228428	0.805796466	46	k-means++	300	10	auto
birch1	0.339538603	101609.5775	0.79012768	3.23199E+14	1615997280	0.442056386	0.723426234	0.79824772	43	k-means++	300	10	auto
birch1	0.342934954	101601.3951	0.800102705	2.83617E+14	1418082738	0.480868483	0.744621246	0.809034028	49	k-means++	300	10	auto
birch1	0.347893615	101472.6171	0.7831136	3.09232E+14	1546158646	0.451680685	0.727703472	0.798533229	45	k-means++	300	10	auto
birch1	0.343153927	101399.1066	0.78272679	3.1649E+14	1582448038	0.442541186	0.723782956	0.796494163	44	k-means++	300	10	auto
birch1	0.416494735	101369.2993	0.76090976	3.4945E+15	17472506660	0.058758489	0.300604154	0.46244679	4	k-means++	300	10	auto
birch1	0.342899287	101362.1697	0.798144958	3.39786E+14	1698930871	0.426840972	0.714662743	0.793147704	41	k-means++	300	10	auto
birch1	0.340100846	101351.3996	0.8105978	3.48323E+14	1741615247	0.418304487	0.709364848	0.789729488	40	k-means++	300	10	auto
birch1	0.349677037	101295.8929	0.802778699	6.97382E+14	3486910480	0.276310013	0.599146977	0.727469179	20	k-means++	300	10	auto
birch1	0.341706464	101122.1823	0.802168498	2.90874E+14	1454369904	0.469064079	0.738965843	0.804839303	48	k-means++	300	10	auto
birch1	0.353476964	100840.4827	0.79870128	8.75595E+14	4377977247	0.224602508	0.552763119	0.691214941	16	k-means++	300	10	auto
birch1	0.350953644	100595.8757	0.806470151	7.38959E+14	3694795077	0.26184749	0.587216243	0.717744543	19	k-means++	300	10	auto
birch1	0.349397518	100261.9688	0.791874942	9.39044E+14	4695217550	0.211155217	0.540197476	0.68149915	15	k-means++	300	10	auto
birch1	0.345312927	100249.7178	0.820537241	8.2863E+14	4143147773	0.240195411	0.569832386	0.706756114	17	k-means++	300	10	auto
birch1	0.355513432	100206.9715	0.794703511	7.82899E+14	3914497165	0.248134033	0.576624143	0.709869448	18	k-means++	300	10	auto
birch1	0.367321877	100062.2808	0.784051128	1.56812E+15	7840593268	0.131538504	0.441642029	0.598839552	9	k-means++	300	10	auto
birch1	0.378116423	98929.77671	0.75502812	1.18836E+15	5941815704	0.176897547	0.503571452	0.655177156	12	k-means++	300	10	auto
birch1	0.35512255	98922.81545	0.785348074	1.01878E+15	5093895334	0.194410846	0.521326877	0.66414213	14	k-means++	300	10	auto
birch1	0.366876164	98073.61523	0.776502506	1.10585E+15	5529235628	0.185809155	0.513675962	0.661063443	13	k-means++	300	10	auto
birch1	0.369792148	98030.38967	0.812765947	1.3071E+15	6535494211	0.161603071	0.483531996	0.637005446	11	k-means++	300	10	auto
birch1	0.365786066	97967.62056	0.819770476	1.43839E+15	7191937165	0.144834481	0.460685941	0.615416748	10	k-means++	300	10	auto
birch1	0.365198863	97532.45324	0.801918883	1.80408E+15	9020392990	0.118281877	0.42055058	0.580541107	8	k-means++	300	10	auto
birch1	0.395131915	94027.13791	0.836341456	2.96604E+15	14830199921	0.071846816	0.332022997	0.493119169	5	k-means++	300	10	auto
birch1	0.371921096	93643.64851	0.793951007	2.13356E+15	10667775667	0.102325939	0.394333966	0.555653354	7	k-means++	300	10	auto
birch1	0.372429862	91630.86081	0.853462458	2.53001E+15	12650067769	0.084813959	0.358609048	0.517568216	6	k-means++	300	10	auto
birch1	0.375150891	76210.13874	0.867899218	5.59456E+15	27972822644	0.037336497	0.226936825	0.366989411	3	k-means++	300	10	auto
birch1	0.356139656	60327.22325	1.183648333	8.80816E+15	44040791966	0.019979281	0.150323405	0.261473195	2	k-means++	300	10	auto
birch2	0.734684722	16815779.47	0.341840723	4.56725E+11	2283622.754	0.999959607	0.999965281	0.99996566	100	k-means++	300	10	auto
birch2	0.690204436	15792126.56	0.507658028	4.41719E+11	2208593.874	0.974035743	0.984914119	0.992437677	110	k-means++	300	10	auto
birch2	0.646935533	14968779.67	0.647418961	4.26803E+11	2134017.445	0.946722468	0.970138035	0.984869316	120	k-means++	300	10	auto
birch2	0.601734624	14294032.64	0.763272521	4.12259E+11	2061294.209	0.91801041	0.955931166	0.977606571	130	k-means++	300	10	auto
birch2	0.633862072	6328513.476	0.405261103	1.52103E+12	7605125.776	0.820985539	0.931634216	0.960422759	80	k-means++	300	10	auto
birch2	0.634737236	6322966.033	0.407839313	1.52267E+12	7613369.098	0.818895446	0.930292664	0.958907323	80	k-means++	300	10	auto
birch2	0.596854167	4943504.318	0.448533159	2.22945E+12	11147231.14	0.755589001	0.900795626	0.943417303	70	k-means++	300	10	auto
birch2	0.564601864	4240518.339	0.495006363	3.03935E+12	15196750.21	0.703324472	0.872413302	0.928649647	60	k-means++	300	10	auto
birch2	0.568183338	3684649.141	0.518398068	4.29931E+12	21496571.21	0.632282107	0.836551198	0.909639759	49	k-means++	300	10	auto
birch2	0.561673776	3623966.287	0.517238247	4.28387E+12	21419345.07	0.633555005	0.837622523	0.909168964	50	k-means++	300	10	auto
birch2	0.561386854	3590559.901	0.520225048	4.5056E+12	22528022.1	0.622857578	0.831576127	0.906203166	48	k-means++	300	10	auto
birch2	0.564113658	3366578.024	0.516934878	5.01857E+12	25092862.71	0.600129627	0.821515278	0.900521324	46	k-means++	300	10	auto
birch2	0.557924215	3347361.743	0.515468757	4.93792E+12	24689587.36	0.606855837	0.824911801	0.902115335	47	k-means++	300	10	auto
birch2	0.555606559	3325848.166	0.521533562	5.19569E+12	25978471.13	0.594767526	0.817441235	0.89746015	45	k-means++	300	10	auto
birch2	0.55927041	3181427.813	0.519770272	5.55765E+12	27788229.3	0.585096621	0.813277008	0.895559531	44	k-means++	300	10	auto
birch2	0.55687617	3088855.475	0.515236412	5.86016E+12	29300804.59	0.571776582	0.806950336	0.891786609	43	k-means++	300	10	auto
birch2	0.55228077	3044728.579	0.51608979	6.09008E+12	30450387.54	0.565472273	0.80336024	0.889885054	42	k-means++	300	10	auto
birch2	0.549410969	2955992.587	0.515541204	6.43054E+12	32152684.12	0.555167418	0.797896974	0.886413914	41	k-means++	300	10	auto
birch2	0.551148785	2868975.436	0.51356489	6.79382E+12	33969121.18	0.546549507	0.79306076	0.883693496	40	k-means++	300	10	auto
birch2	0.547995535	2770025.017	0.512932641	7.22257E+12	36112866.72	0.532881351	0.786203745	0.878939089	39	k-means++	300	10	auto
birch2	0.55166678	2737493.272	0.509867734	7.50445E+12	37522268.56	0.529078615	0.783239158	0.877970936	38	k-means++	300	10	auto
birch2	0.538902413	2661718.021	0.511004533	7.93359E+12	39667950.61	0.518510605	0.776639328	0.873053448	37	k-means++	300	10	auto
birch2	0.543833625	2586114.105	0.508898203	8.39688E+12	41984382.08	0.508636273	0.771233206	0.869994482	36	k-means++	300	10	auto
birch2	0.541318856	2528179.672	0.509926664	8.84149E+12	44207457.94	0.501054827	0.76678026	0.86757437	35	k-means++	300	10	auto
birch2	0.546971724	2427310.34	0.510357041	9.48724E+12	47436187.02	0.488532834	0.760356387	0.863624295	34	k-means++	300	10	auto
birch2	0.540309096	2411071.977	0.509722431	9.84923E+12	49246144.5	0.48062678	0.754733725	0.859788452	33	k-means++	300	10	auto
birch2	0.540546681	2286514.569	0.510838666	1.07197E+13	53598432.37	0.466944328	0.747823719	0.855618025	32	k-means++	300	10	auto
birch2	0.539395409	2203629.735	0.518979645	1.14939E+13	57469420.97	0.450984486	0.7382315	0.848176821	31	k-means++	300	10	auto
birch2	0.53810891	2166189.26	0.517914289	1.20936E+13	60467886.8	0.444557485	0.733936924	0.84626247	30	k-means++	300	10	auto
birch2	0.537180021	2080514.099	0.520199242	1.30401E+13	65200447.5	0.431393111	0.725680711	0.840338728	29	k-means++	300	10	auto
birch2	0.530159108	2022066.653	0.527443964	1.39125E+13	69562294.95	0.418010254	0.7174846	0.83471497	28	k-means++	300	10	auto
birch2	0.534822316	1936952.384	0.529997705	1.50798E+13	75399227.14	0.407768712	0.710979802	0.830821295	27	k-means++	300	10	auto
birch2	0.529340199	1874723.174	0.530981407	1.62014E+13	81006847.68	0.395222421	0.702543508	0.824830948	26	k-means++	300	10	auto
birch2	0.532796084	1789196.546	0.53919185	1.76799E+13	88399706.49	0.381809434	0.693877071	0.818766414	25	k-means++	300	10	auto
birch2	0.528629894	1740614.849	0.537069946	1.89609E+13	94804734.9	0.367577905	0.683897143	0.811237613	24	k-means++	300	10	auto
birch2	0.53066602	1675848.287	0.54010678	2.05845E+13	102922725.6	0.357358894	0.676786288	0.807006181	23	k-means++	300	10	auto
birch2	0.523254208	1611004.09	0.542835535	2.24272E+13	112135891.2	0.339833998	0.665189905	0.798351945	22	k-means++	300	10	auto
birch2	0.529181927	1524441.385	0.544181941	2.48782E+13	124391162.1	0.328490386	0.655800215	0.791523761	21	k-means++	300	10	auto
birch2	0.526396075	1472262.001	0.54656764	2.71086E+13	135542876.8	0.316197163	0.646120069	0.784624196	20	k-means++	300	10	auto
birch2	0.53108181	1395007.52	0.55265051	3.01863E+13	150931436.6	0.301980808	0.63570971	0.777345549	19	k-means++	300	10	auto
birch2	0.52498375	1327492.887	0.555749085	3.35729E+13	167864442.7	0.285025621	0.622091627	0.766521403	18	k-means++	300	10	auto
birch2	0.522190335	1265202.141	0.568734338	3.74088E+13	187043931.8	0.273352146	0.611665398	0.759031149	17	k-means++	300	10	auto
birch2	0.52199884	1178755.17	0.562263344	4.28042E+13	214021142.7	0.253370107	0.594828899	0.744936822	16	k-means++	300	10	auto
birch2	0.518979371	1138229.839	0.583364144	4.74602E+13	237301012.9	0.244404104	0.584888143	0.737940793	15	k-means++	300	10	auto
birch2	0.525051331	1079493.45	0.584759466	5.38468E+13	269233812.6	0.228190529	0.570084973	0.726371619	14	k-means++	300	10	auto
birch2	0.523527805	1010459.404	0.584654448	6.22507E+13	311253335.4	0.212671545	0.55389383	0.712950017	13	k-means++	300	10	auto
birch2	0.52738437	951084.8074	0.589975401	7.20563E+13	360281574.2	0.196335019	0.536791548	0.698882268	12	k-means++	300	10	auto
birch2	0.530230676	884908.8697	0.585316803	8.50483E+13	425241293.9	0.177993753	0.514835021	0.678785381	11	k-means++	300	10	auto
birch2	0.544139486	840513.5574	0.563839297	9.92964E+13	496481995.4	0.161166694	0.494994806	0.662078248	10	k-means++	300	10	auto
birch2	0.557008902	816199.3885	0.546701104	1.148E+14	573999607.7	0.146499845	0.474366037	0.643833836	9	k-means++	300	10	auto
birch2	0.574744208	811346.9333	0.512797286	1.31689E+14	658443878.7	0.131238276	0.449446272	0.619898617	8	k-means++	300	10	auto
birch2	0.541990996	627885.5857	0.565360644	1.96801E+14	984006974.8	0.112943235	0.420508447	0.592094262	7	k-means++	300	10	auto
birch2	0.526172985	548731.4595	0.588491978	2.67649E+14	1338242929	0.095688115	0.387769731	0.558872341	6	k-means++	300	10	auto
birch2	0.531595853	490680.7736	0.578435738	3.68982E+14	1844911617	0.077566253	0.348982239	0.517623277	5	k-means++	300	10	auto
birch2	0.551903492	433406.0399	0.557920631	5.43574E+14	2717870494	0.058375771	0.298933072	0.459904847	4	k-means++	300	10	auto
birch2	0.567257712	369864.8715	0.541838579	9.06392E+14	4531960505	0.039518568	0.238042847	0.384657112	3	k-means++	300	10	auto
birch2	0.620700554	289072.9709	0.518260175	1.95627E+15	9781367251	0.019979815	0.150406476	0.261618216	2	k-means++	300	10	auto
dim032	0.941864994	27667.06121	0.075399137	232535.1094	7.096408367	1	1	1	16	k-means++	300	10	auto
dim032	0.941864994	26040.96626	0.22496625	231387.4985	7.061386062	0.997948052	0.996732102	0.998435091	17	k-means++	300	10	auto
dim032	0.894220675	24699.15304	0.374227264	229384.2438	7.000251581	0.991496239	0.989309281	0.994872679	18	k-means++	300	10	auto
dim032	0.88973082	23365.99865	0.332022651	228774.9969	6.981658842	0.994922915	0.991809189	0.99607709	19	k-means++	300	10	auto
dim032	0.941864994	22170.7368	0.395930338	228192.8199	6.963892209	0.992802461	0.98855131	0.994515995	20	k-means++	300	10	auto
dim032	0.836883741	21223.02431	0.750372018	226242.6616	6.904378101	0.98223469	0.977246665	0.98907234	21	k-means++	300	10	auto
dim032	0.885930778	20161.65717	0.329859364	226585.1706	6.914830646	0.992735547	0.98734166	0.993939483	22	k-means++	300	10	auto
dim032	0.908621997	19550.53034	0.361887186	222832.8198	6.800317988	0.989800425	0.983305308	0.992003536	23	k-means++	300	10	auto
dim032	0.842326775	18663.11145	0.675800784	223055.741	6.807121003	0.980203747	0.972907364	0.986992163	24	k-means++	300	10	auto
dim032	0.816906549	17917.11674	0.866428437	222440.6749	6.788350675	0.977942589	0.968427338	0.984845783	25	k-means++	300	10	auto
dim032	0.704250812	17383.21755	1.178938323	219887.241	6.710426057	0.956690392	0.948975158	0.975366814	26	k-means++	300	10	auto
dim032	0.675732481	16567.60141	1.00296676	221612.3764	6.76307301	0.958183424	0.950245821	0.975991048	27	k-means++	300	10	auto
dim032	0.701673811	16181.38785	0.803249016	218286.426	6.66157306	0.972268278	0.960561054	0.981059467	28	k-means++	300	10	auto
dim032	0.707423095	15642.74504	0.973778664	217521.6429	6.638233732	0.963009874	0.949986228	0.975930681	29	k-means++	300	10	auto
dim032	0.786229749	15227.73832	0.820521816	215532.3164	6.577524304	0.966100595	0.955305269	0.97850208	30	k-means++	300	10	auto
dim032	0.814886834	14676.72606	0.812159556	215951.5468	6.590318199	0.964996124	0.952698417	0.977254626	31	k-means++	300	10	auto
dim032	0.755349523	14276.7115	0.823286671	214627.4737	6.549910697	0.967744683	0.953055143	0.977457546	32	k-means++	300	10	auto
